CATEGORY,PARENT,ADVERTISER,PRODUCT,TITLE,TAGLINE,REVISION,DESCRIPTION,LANGUAGE,MEDIA TYPE,LINK,ADSCOPE ID,CORE CREATIVE ID,CREATIVE ATTRIBUTE(S),LAST PERIOD AIRED,LENGTH/SIZE,MARKET1,PROGRAM,FIRST SEEN,UNITS,DOLS
"B670 Internet Commun,Cntnt Prvdrs,Prtls,Engns",Microsoft Corp,LinkedIn,LinkedIn : Online,Giving the Interview: A. Pagan,We're in it together.,,"Aaron Pagan is featured speaking and using sign language. A. Pagan I couldn't find a job."" He is featured using LinkedIn to find a job. Text: [Find one meant for you.]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22290300&mtid=1&ff=1,40428681.0,22290300,Spokesperson=Y|Social Media: LinkedIn=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | THIS IS US,2020-01-06,16,176022.0
F412 Tea,Pepsico Inc/Unilever,Pure Leaf,Pure Leaf : RTS Iced Tea,Brewed 3X Longer,NO IS BEAUTIFUL,,"A bottle of the product is featured freezed on ice. F-Annc Pure Leaf say no is the most important ingredients in our new Cold Brew Ice Tea."" She states that they say no rushing and brewed longer at the colder temperature for the smoothest taste yet. Try it today for tomorrow no rush""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22615019&mtid=1&ff=1,41051761.0,22615019,New Product=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-03-09,10,173971.0
H342 Trash Bags,Clorox Co,Glad,Glad Forceflex Plus Advanced Protection : Trash Bags,No Liquor No Drama,,,"Coffee is pouring into a bag from coffee jar along with text is featured. M-Annc You wouldn't take a trash bag filled with coffee."" He states anywhere near you white couch but they did it. He states and you know what happened? nothing. He states Gladbag with liquor prevent leak and drama. Text: [Be happy it's Glad] [Glad presents]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22543235&mtid=1&ff=1,40899843.0,22543235,,2020-04-20,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | THIS IS US,2020-02-24,11,173787.0
D271 Adult Incontinence Products,Procter & Gamble Co,Always,Always Discreet : Bladder Control Pads,Protected All the Time,Always protected. Always Discreet.,,"Logo is featured. Woman It seems like everything is getting thinner but my bladder leak patch I thought it had to be thick to protect."" She states new Always Discreet is made differently unlike other patch it has ultra thin layers that quickly turn liquid to gel and lock it inside.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22577245&mtid=1&ff=1,40981221.0,22577245,Comparative=Y|New Product=Y|,2020-04-13,30,* NATIONAL,MODERN FAMILY,2020-03-02,8,173372.0
F221 Cold Cereals,Kellogg Co,Kashi,Kashi Go : Cereal,Packed with Taste,You Can Do More of What You Love,,"People are featured in a beach and a woman is featured holding the product along with logo. Woman Kashi Go this isn't just any cereal."" She states this is 10g of protein packed with crunchy whole grain clusters rolled in creamy peanut butter.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22614758&mtid=1&ff=1,41054178.0,22614758,,2020-04-13,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-03-09,35,168998.0
"D390 Hair Pdts & Access-Wmn,M&W,Unsx:Comb&NEC",Unilever,Tresemme,Tresemme Pro Pure : Hair Care & Styling Products,0% Compromise & 100% You,,,"A person is featured in a motor bike. F-Annc With zero percent parabens sulfates and dyes Tresemme's new Pro Pure collection must be style without compromise."" She notes Pro Pure 0% compromise 100% You. Text: [100% BOSS] [100% PASSIONATE] [100% FIERCE]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22413263&mtid=1&ff=1,40640797.0,22413263,New Product=Y|,2020-04-06,15,* NATIONAL,BIG BANG THEORY | EMPIRE | MODERN FAMILY,2020-01-30,19,167981.0
G324 Coffee & Donut Restaurants,Dunkin Brands Inc,Dunkin Donuts Restaurant,Dunkin Donuts Iced Latte & Latte : Coffee Product,Enjoy the New Latte,America runs on Dunkin',,"A Dunkin Matcha Late is featured. F-Annc New Matcha Lattes are now at Dunkin."" Text: [ORDER AHEAD] [WITH THE] [DUNKIN' APP] is featured.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22578112&mtid=1&ff=1,40976314.0,22578112,Direct Response=Y|New Product=Y|Mobile Apps=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | VOICE,2020-03-02,14,164004.0
F512 Chocolate Candy Bars,Hershey Co,Kit Kat,Kit Kat : Candy Bar,Get the Piece,,,Music & Text Only-No Words Spoken. A Candy Bar is featured. Text: [BREAK ME] [ OFF A PIECE] [OF THAT],English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22279436&mtid=1&ff=1,40384506.0,22279436,,2020-04-27,15,* NATIONAL,BIG BANG THEORY | EMPIRE | MODERN FAMILY | VOICE,2020-01-06,9,162415.0
V345 Food Stores & Supermarkets (Chain),Amazon.com Inc,Whole Foods Market,Whole Foods Market : Food Store (Chain),Fresh Items Feels Like Sanctuary,That's what makes us whole.,,"Two women are featured eating. M-Annc Eat drink and be merry."" He states that wanna be good about your meat and dairy well it feel good sanctuary. That's will make them revolutionary.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22577642&mtid=1&ff=1,40974345.0,22577642,,2020-05-25,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-03-02,17,161365.0
F531 Chips,Pepsico Inc,Lays,Lays Classic : Potato Chips,Get the Chips,GOTTA HAVE Lays,,"A man is featured. Woman Dill pickle."" The man and woman featured admiring the flavors of Lays.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22289165&mtid=1&ff=1,40457179.0,22289165,,2020-03-23,30,* NATIONAL,VOICE,2020-01-06,1,155800.0
B225 Internet Service Providers (ISP),Comcast Corp,XFinity,XFinity : ISP,It Brings You the Peace of Mind,,,Music & Text Only-No Words Spoken. A mesh router is featured. Text: [peace-of-mind security] [wall-to-wall coverage] [all under your control.] [Can your Internet do that?] [Simple. Easy. Awesome.],English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22424684&mtid=1&ff=1,40673157.0,22424684,,2020-03-30,15,* NATIONAL,VOICE,2020-02-04,2,155800.0
B225 Internet Service Providers (ISP),Comcast Corp,XFinity,XFinity : ISP,Speed Everyone's Obsessed,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22433808&mtid=1&ff=1,40681015.0,22433808,,2020-03-30,15,* NATIONAL,VOICE,2020-02-04,2,155800.0
B649 Television & Cable TV: Comb Copy & NEC,Walt Disney Co,Hulu,Hulu : OTT Streaming,"Original Series, Free With Every Subscription",,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22501843&mtid=1&ff=1,40807114.0,22501843,Non-Attributed Creative=Y|,2020-03-23,30,* NATIONAL,VOICE,2020-02-14,1,155800.0
D552 Acne Products,Galderma SA,Differin,Differin : Acne Treatment Gel,Do Things Different,,,"A woman is featured. Woman When i had acne i made up a lot of excuses not to go out."" Woman states she heard that restaurant haunted  her cat really need her right now. Woman states now she use different gel. She states take the 90 days challenge now and you will get consistently clear skin too. She state do things differin. Text: [CLEAR90 APP COMING SOON] [VISIT THE GIVEN WEBSITE] DIFFERIN.COM""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22287505&mtid=1&ff=1,40400400.0,22287505,,2020-04-20,15,* NATIONAL,BIG BANG THEORY,2020-01-06,20,155532.0
V599 Discount Department Stores General Promotion,Amazon.com Inc,Amazon,Amazon.com : Multi-Products,Everything in Everyday Low Prices,Spend less. Smile more.,,"Logo is featured. Man Babos!"" Woman states that she is coming. He states that a great price. Various people states that a great price. F-Annc states that with everyday low prices on Amazon any time is the good time to pay it.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22614477&mtid=1&ff=1,41050953.0,22614477,Price Point=Y|,2020-03-23,30,* NATIONAL,MODERN FAMILY,2020-03-10,3,155249.0
F512 Chocolate Candy Bars,Ferrero SpA,Nestle,Nestle Crunch : Chocolate Bar,Enjoy the American Bar,,,"A boy is featured. Boy Dad."" Joe Anna introduces herself and mentions that their favourite bar is crunch. M-Annc mentions 100% real chocolate embracing the crispness of rice. Crunch the chocolate bar all Americans love.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22422785&mtid=1&ff=1,40661756.0,22422785,,2020-05-04,15,* NATIONAL,BIG BANG THEORY | VOICE,2020-02-02,22,147764.0
H422 Heavy Duty Laundry Detergents,Procter & Gamble Co,Tide,Tide Power Pods : Laundry Detergent Packs,Toss It in before the Cloth,It's got to be,,"Pack of detergent is featured along with the text and tag. M-Annc Introducing Tide Power Pods."" Woman 1 mentions with cat and nat. New Tide Power Pods can cleans out the whole situation. You just toss it in before the cloth. Its a two regular Tide Pods and even more powerful. Woman 2 mentions with 50% more cleaning power.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22533156&mtid=1&ff=1,40873100.0,22533156,New Product=Y|BOGO=Y|,2020-03-30,30,* NATIONAL,BIG BANG THEORY,2020-01-14,3,146295.0
F512 Chocolate Candy Bars,Ferrero SpA,Butterfinger,Butterfinger : Candy Bar,Enjoy the Taste,NOW BETTER THAN EVER.,,"A man and a woman are featured in a market place. Man Butterfinger."" They found a better Butterfinger. M-Annc states the irresistible one of a kind crispy crunchy peanut buttery Butterfingers.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22422996&mtid=1&ff=1,40661939.0,22422996,,2020-03-30,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | VOICE,2020-02-02,10,144909.0
"B451 Real Estate Agents, Agencies & Brokers",National Assn Of Realtors,Realtor.com,Realtor.com : Online,Get the Right Advice,,,"People are featured sharing ideas. F-Annc ... need room to run wild."" She mentions but there is no room for air for raising the bar. A reliable partner can make a real difference. That's the role of a realtor that help you run your business without running the risk. If your agent realtor look for the R.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22431407&mtid=1&ff=1,40676482.0,22431407,,2020-05-11,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-02-03,13,144026.0
B124 Loan/Credit Products & Services (Consumer),Goldman Sachs Group Inc,Goldman Sachs & Co,Marcus By Goldman Sachs & Co : Online,Earn Interest In One Month,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22497232&mtid=1&ff=1,40799357.0,22497232,Non-Attributed Creative=Y|,2020-05-11,30,* NATIONAL,VOICE,2020-02-14,1,141700.0
"B451 Real Estate Agents, Agencies & Brokers",National Assn Of Realtors,Realtor.com,Realtor.com : Online,Get Your Home Updates Easily,The Home of Home Search,,"People are featured lying on a space ship bed.  Woman Good Morning."" She enquires Mantis whether she will ever have grand children or not and Mantis replies it is still three point four years left till her daughter multiply. M-Annc mentions if you are a real couple looking for a real home with a little extra space for guests welcome or not visit the website. Text: [Real-time] [alerts] [to find] [Homes] [for the] [real] [of us.] realtor.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22635278&mtid=1&ff=1,41094663.0,22635278,Mobile Apps=Y|,2020-04-06,30,* NATIONAL,BIG BANG THEORY | EMPIRE,2020-03-12,2,141148.0
V419 Apparel-Department Store General Promotion,Kohls Corp,Kohls,Kohls : Family Apparel,Perfect Look for Everyday,,,"A woman is featured wearing her glasses on head along with logo. F-Annc Work look."" She states that running late look yoga look Tuesday look date night look everyday look for everyone. Get your look at Kohl's.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22613031&mtid=1&ff=1,41048632.0,22613031,,2020-03-23,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-03-08,11,139307.0
D111 Facial Skin Care,Procter & Gamble Co,Olay,Olay Wrinkle Correction Serum : Anti-Aging Facial Moisturizer : Serum,D. Bidot:Full of Energy,FACE ANYTHING,,"Denise Bidot is featured along with the tag. D. Bidot My skin gets so tired."" She states this new Olay serum...hydrated gets her skin extra boost of life. Its full of enegy""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22283426&mtid=1&ff=1,40389479.0,22283426,Celebrity=Y|Spokesperson=Y|New Product=Y|,2020-05-11,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-01-06,11,137145.0
B111 Credit Cards,Capital One Financial Corp,Capital One,Capital One Personal Credit Card & Walmart General : Combo,Get Unlimited 5% Back,What's in your wallet?,,"Text is featured along with the card against a woman entering into a room. F-Annc Introducing The Capital One Walmart Rewards card."" She states to earn unlimited 5% back on everything you buy at Walmart online or even the things for your puppy.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22539606&mtid=1&ff=1,40889617.0,22539606,New Product=Y|Loyalty/Rewards=Y|,2020-03-23,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-02-22,3,136748.0
D563 Prescription Allergy & Respiratory Disorder Medications,Regeneron Pharmaceuticals Inc/Sanofi,Regeneron/Sanofi Genzyme,Dupixent : Asthma Rx,Get Right Treatment for Asthma,DU MORE WITH LESS ASTHMA,,"Two women are featured waiting for a bus. F-Annc It's starting to happen everyday."" She states that people are surprising themselves. She states that the moment they realize they can do more with less asthma. Text: [DU MORE] She states to say to Dupixent the add on treatment for specific type of moderate to severe asthma. She states that Dupixent is not for sudden breathing problem. She states that it can improve lung function for better breathing in as little as two weeks. She states that it helps prevent severe asthma attacks. She states that it is not a steroid and it can help reduce or eliminate steroids. She states not to use if you are allergic to Dupixent. She states that serious allergic reactions can occur including anaphylaxis which is severe. She states to tell your doctor right away about signs of ... blood vessels such as rash shortness of breath chest pain ... or numbness in your limb. She states to tell your doctor if you have paraesthetic infection or before stopping any asthma medicine including oral steroid. She states to talk to your doctor about Dupixent. Text: [(dupilumab) Injection] [200 mg] [300 mg] [As little as $0 copay for eligible patients.] [Visit DUPIXENT.com for full program details and priving information.] DUPIXENT.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=21952024&mtid=1&ff=1,39707484.0,21952024,Price Point=Y|,2020-05-11,60,* NATIONAL,BIG BANG THEORY,2020-01-21,4,136276.0
D272 Childrens Diapers & Training Pants,Procter & Gamble Co,Luvs,Luvs : Disposable Diapers,Become Parent Like a Pro,parent like a pro,,"A man carrying a baby diaper in his pocket is featured. F-Annc When it comes to parenting you're a pro."" She states that you know reflex is our key. She states that you know that your kid doesn't step around and toddle in red shoes. She states that you know what is not cool. She states about cheap leaky diapers. She states with Luvs you get the pro level leak protection you are looking for. She states parent like a pro.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22386046&mtid=1&ff=1,40588034.0,22386046,,2020-03-30,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-01-27,7,135810.0
D567 Prescription Medications NEC,Pfizer Inc,Pfizer,Chantix : Smoking Cessation Rx,Talk to Your Doctor,,,"Two turkeys are featured. M-Annc It's tough to quit smoking cold turkey."" He states so Chantix can help you quit slow turkey along with support Chantix is proven to help you quit. With Chantix you can keep smoking at first and ease into quitting so when the day arrives you will be more ready to kiss cigarette goodbye. When you try to quit smoking with or without Chantix you may have nicotine withdrawal symptoms. Stop Chantix and get help right away if you have changes in behavior thinking aggression hostility depressed mood suicidal thoughts or actions seizures newer worse blood vessel problems sleep walking or life threatening or allergic and skin reactions. He states to decrease alcohol use use caution while driving or operating machinery. Tell your doctor if you have mental health problems. The most common side effect is nausea. Talk to your doctor about Chantix. 1-888-chantix chantix.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22499711&mtid=1&ff=1,40803851.0,22499711,,2020-03-23,45,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-02-14,7,132827.0
